,Mean,Maximum_value,Minimum_value,Range,Standard Deviation,Variance,Absolute_mean,Absolute_MAX,RMS,Crest Factor,Shape factor,Impulse Factor,Kurtosis,Skewness,Clearance Factor,FAULT TYPE,Label,Label_no
0,0.08382948582875001,2.826181333,-2.236072,5.062253333,0.5738516939723931,0.3293057666749851,0.42106977083125,2.826181333,0.5799423672825582,4.873210671333888,1.3773070580148077,6.711907452821244,2.8074861997903,-0.0019804074647416987,8.27384118042808,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
1,0.08646155499687498,2.716422667,-2.59164,5.308062667,0.6028789018834732,0.3634629703362224,0.434774214989375,2.716422667,0.6090472648561029,4.460117996986322,1.4008357530378999,6.247892752946224,2.897447114618914,-0.035842826255233703,7.7957917953885945,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
2,0.076461205001875,2.498157333,-2.565765333,5.063922666,0.5728578822734168,0.32816615328278387,0.412407234996875,2.565765333,0.5779381187922481,4.4395156671130005,1.4013772546852323,6.221436277710894,2.8539357099471143,-0.09908120934041904,7.776081194756503,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
3,0.09005975084500001,2.836197333,-2.148849333,4.985046666,0.5914500248873187,0.3498131319392099,0.42945660582875006,2.836197333,0.5982674073200657,4.740685015258853,1.3930799973737755,6.604153468606699,2.7306048343495695,0.06627277013987935,8.25330039111477,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
4,0.08322669999375001,2.575364,-2.432218667,5.007582666999999,0.55750927281564,0.31081658927542366,0.40171411165500004,2.575364,0.5636872119068104,4.5687820223705256,1.403204905061727,6.4109373439481585,3.0110288479681246,-0.11649234224992021,7.987289356264221,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
5,0.08796421583500001,2.906726667,-2.58538,5.492106667,0.6290890030528231,0.3957529737619949,0.45085276417000003,2.906726667,0.635209160064196,4.576015035277889,1.4089059900377632,6.447174993705883,3.093693744100409,0.09566496801445303,8.073975132165964,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
6,0.087673125838125,2.695138667,-2.233568,4.928706667,0.5770793232574553,0.3330205453312825,0.415956394168125,2.695138667,0.5837012269350734,4.617325684154827,1.4032750430545078,6.47937789822905,2.9780221734142573,0.007178784518623116,8.107677187821704,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
7,0.089563645843125,2.9735,-2.708910667,5.682410667,0.5724893048909612,0.3277440042145359,0.41611498084187504,2.9735,0.5794528892595572,5.131564714086818,1.3925307089093988,7.145861449121774,3.577375360330545,-0.0717032641352935,8.816720611571169,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
8,0.090152607493125,2.843709333,-2.437226667,5.2809360000000005,0.5997271944758598,0.35967270779388566,0.43830668084062496,2.843709333,0.6064653332480721,4.688989093193218,1.3836552344694746,6.487944303167071,2.698061736147996,-0.04728797229016773,8.027739222267808,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
9,0.086826460836875,2.778605333,-2.286986667,5.065592,0.5790027614667295,0.3352441977860984,0.414272975826875,2.778605333,0.5854767562316678,4.7458849619992955,1.4132632114442798,6.707184622540238,3.144014533300563,-0.10925514574614971,8.379216041895235,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
10,0.08867550833687499,3.108298667,-2.539890667,5.648189334,0.5800843496511046,0.33649785271014493,0.41609750498812503,3.108298667,0.5868229703146838,5.296825148704004,1.4103015838353345,7.470120896516089,4.250247930312947,0.27139662666439446,9.29763797170378,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
11,0.08368185417437499,2.48522,-2.498157333,4.983377333,0.5928581335955257,0.35148076657037025,0.42200303250062504,2.498157333,0.5987348489009401,4.1723934018300595,1.4187927640071005,5.919761567107459,2.9465715868612437,-0.08283679610052046,7.4408505962510745,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
12,0.093368943334375,3.291508,-2.171802667,5.463310667,0.5394455111315719,0.2910014594800029,0.397434358343125,3.291508,0.5474661807448754,6.012258137154,1.377500886000954,8.281890910796081,3.641254757968958,0.19843291205837935,10.152212947112744,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
13,0.08558176416375,2.811574667,-2.166377333,4.977952,0.6091506324109188,0.37106449296662236,0.44696999918,2.811574667,0.6151331004945206,4.570676922993911,1.3762290570352114,6.290298391744511,2.3022203516376507,0.017773989464642145,7.778213806295027,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
14,0.08762487168125001,3.031926667,-2.584128,5.616054667,0.5656595721498325,0.31997075156473154,0.40610498000625,3.031926667,0.5724062103977271,5.2968095242944955,1.4095030560544166,7.465869211831232,3.760416100919527,0.04794327282372269,9.278917550345708,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
15,0.08426742499999999,2.706824,-1.96564,4.672464,0.5654034571582663,0.3196810693665196,0.41673654666375,2.706824,0.5716485531186536,4.735119130858993,1.3717264725042142,6.495288262260427,2.3850258958254607,0.16911130323346585,7.997937802620216,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
16,0.08360099582625001,2.487306667,-2.772762667,5.260069334,0.6180805267703353,0.3820235375726952,0.44355360416874995,2.772762667,0.6237087974975468,4.445604548348391,1.4061632948883824,6.2512459394763535,3.1635555144120717,-0.25950119138032157,7.796730522195698,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
17,0.08652519832375001,3.002713333,-2.029492,5.032205333,0.5553562492935351,0.3084205636293831,0.40366671000124993,3.002713333,0.5620562014374962,5.342372035608468,1.3923768978515862,7.438595402109582,2.919156908995493,0.1930460679923143,9.263476732808549,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
18,0.08610551749437502,2.624192,-2.552410667,5.176602667,0.6354292601673941,0.40377034467688183,0.46130435584062496,2.624192,0.6412366995266693,4.092392094739828,1.390051256633286,5.688634773929224,2.272615628362873,-0.07680227603228319,7.111357363468437,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
19,0.083413456678125,2.703485333,-2.711414667,5.4149,0.5721132157167057,0.3273135315977099,0.40785934498812493,2.711414667,0.5781620329567684,4.689714150086268,1.4175524971080458,6.647916004177726,3.628772021350212,-0.02571263372594469,8.314086558911123,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
20,0.08541770000125,2.721848,-2.5666,5.288448000000001,0.6112872410816876,0.37367209110926125,0.44470570500625,2.721848,0.6172262750262376,4.409805787811443,1.3879432354427812,6.120560112809316,2.6334222610351423,-0.03453840369941572,7.566972244076419,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
21,0.08702130332749998,2.645893333,-2.578702667,5.224596,0.5617901400565677,0.315608161464778,0.41422524333625,2.645893333,0.5684899899713228,4.654247884177294,1.3724175412212805,6.387571437436948,3.0354826049713033,0.06162802799972962,7.7993762947499805,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
22,0.08197913416312501,2.782361333,-2.162621333,4.944982666,0.5752937906642765,0.33096294557687245,0.421105244158125,2.782361333,0.5811054327873799,4.788049080274277,1.3799529710182732,6.607282553705798,2.648747253638935,0.07462403251025974,8.138056382074469,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
23,0.083285387494375,2.756486667,-2.286986667,5.043473334,0.5799982633479936,0.33639798548668864,0.418983625838125,2.756486667,0.5859474731209077,4.704323840357634,1.398497308692654,6.5789842299588415,2.6383075620653704,-0.045716359420712636,8.241151533585413,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
24,0.079509303325625,2.761077333,-2.418864,5.179941333,0.5694735081890318,0.3243000765291232,0.41414073333812496,2.761077333,0.5749972224667258,4.801896818135985,1.3884102098145212,6.667002568775866,2.7914071741157516,-0.061648042199937234,8.26777549929116,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
25,0.077731985006875,3.243097333,-2.612924,5.856021333,0.6004794502063949,0.3605755701201744,0.421903654986875,3.243097333,0.6054897452585662,5.356155671331938,1.4351374729792337,7.686819715038709,4.1468828299094165,0.11595753598645146,9.709964187620649,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
26,0.073945728330625,2.396328,-2.05954,4.455868000000001,0.5596192174277199,0.31317366851441364,0.40784213000937497,2.396328,0.5644835154836324,4.2451691400534495,1.3840735763876497,5.875626434044261,2.3339401237663004,-0.04441563778723082,7.32423822860763,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
27,0.08071696166937499,3.233498667,-2.658830667,5.892329334,0.5991621439340028,0.35899527472359066,0.431526318356875,3.233498667,0.6045746460320066,5.3483861558243655,1.4010145391225468,7.493166765151683,3.5730496667685943,0.22734494027555627,9.276471208615186,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
28,0.073458752491875,2.395076,-2.639633333,5.034709333,0.555672432167449,0.30877185187088824,0.403942410828125,2.639633333,0.5605069492776613,4.709367718637134,1.3875912364056113,6.534677375392374,2.7387688494069,-0.1476846307686719,8.131520719328615,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
29,0.07618263500125,3.151701333,-2.118384,5.270085333,0.6007016372806123,0.36084245703160833,0.431532056665,3.151701333,0.605513212826394,5.205008356941701,1.4031708733436141,7.303516121970698,3.242079825777938,0.2108845585519211,9.059662881207919,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
30,0.07609734249312501,2.445573333,-2.692634667,5.1382080000000006,0.5785926901452513,0.3347695010895187,0.4179627241606249,2.692634667,0.5835754506694354,4.614030052003053,1.3962380301769801,6.4422842309861315,3.0372249100883284,-0.16367800982664726,7.995872622926672,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
31,0.07180298251062499,2.86708,-2.453085333,5.320165333,0.5756250673864347,0.33134421820363746,0.415108164154375,2.86708,0.5800861026615434,4.942507649890769,1.3974336155089797,6.906826334867648,2.9970517585825522,-0.1020014601715244,8.597236470976963,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
32,0.07492359250125,2.714753333,-2.392989333,5.107742666,0.6144747555240831,0.37757922517638176,0.450087479155,2.714753333,0.6190256617376013,4.385526321121654,1.3753452171115002,6.03161265027126,2.2912294281188013,-0.04592342930243953,7.5076418107696,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
33,0.07536413998750001,2.772345333,-2.650066667,5.422412,0.5641163044647617,0.31822720496297974,0.39867644668624996,2.772345333,0.5691282443870057,4.871213756024402,1.427544188069123,6.953872886254999,3.884737105070906,-0.08345303800579104,8.719227580571097,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
34,0.074464786670625,3.161717333,-2.424289333,5.586006665999999,0.6012037174533829,0.361445909879767,0.438986673328125,3.161717333,0.6057977503537535,5.219097184091103,1.379991209666959,7.202308236443302,2.82838547141301,0.1320157732057023,8.937427958116409,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
35,0.071425295823125,2.416777333,-2.240662667,4.65744,0.5794323468425656,0.3357418445674833,0.42006034583312496,2.416777333,0.5838179660227186,4.139607675084727,1.3898430828189832,5.753405092800881,2.46884496436725,-0.0777247209166491,7.150749920653269,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
36,0.08013217334750002,2.856646667,-2.503165333,5.359812,0.5534789717533715,0.3063389721731694,0.3935813283337499,2.856646667,0.5592496199181214,5.107999299880143,1.4209251802816412,7.2580848260606885,4.016444700607676,0.038180938090457674,9.091446092242357,INNER RACE FAULT OF 0.007 INCH,IR_7_0,0
